,price_try,make,series,model,year,km,transmission,fuel,body_type,warranty,from_,wheel_drive,cylinder_number,torque_nm,engine_capacity_cc,engine_power_hp,max_power_rpm,min_power_rpm,acceleration_0to100_sec,max_speed_kmh,average_fuel_consumption_lt,painted_changed
916,645000,Opel,Insignia,1.6 T Edition Elegance,2011,256000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,230,1598,180,5500,5500,"8,9",225,"7,7",Belirtilmemiş
917,485000,Citroen,C-Elysee,1.6 HDi Attraction,2015,295000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,230,1560,93,3500,1750,"11,2",180,"4,3",4 boyalı
918,865000,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2018,80500,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,300,1582,136,4000,1750,10,190,"4,6",Tamamı orjinal
919,845000,Renault,Clio,1.5 dCi Icon,2017,100000,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,220,1461,90,4000,1750,"12,9",176,"3,7",Belirtilmemiş
920,405000,Fiat,Linea,1.3 Multijet Active Plus,2012,267000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9","1 değişen, 8 boyalı"
921,683000,Hyundai,i20,1.2 MPI Elite Blue,2015,129000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,121,1248,84,6000,4000,"12,7",170,5,Belirtilmemiş
922,1320000,Honda,Civic,1.6 i-VTEC Eco Executive,2019,46500,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1597,125,6500,4300,"11,5",196,"6,3",Tamamı orjinal
923,610000,Toyota,Corolla,1.4 D-4D Elegant,2009,202000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,190,1365,90,3800,1800,12,175,"4,9","1 değişen, 6 boyalı"
924,270000,Opel,Corsa,1.4 Swing,1996,315000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,120,1388,90,,,"12,5",180,,3 boyalı
925,315000,Peugeot,206,1.4 HDi Comfort,2011,245000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,160,1398,71,4000,2000,,168,"4,4","2 değişen, 11 boyalı"
926,665000,Volkswagen,Passat,1.4 TSi Comfortline,2008,190000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,200,1390,122,5500,4000,"10,5",203,"6,6","1 değişen, 3 boyalı"
927,580000,Chevrolet,Cruze,1.6 Sport Plus,2012,168000,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,155,1598,124,6200,4000,"12,8",190,"7,3","1 değişen, 5 boyalı"
928,611000,Ford,Focus,1.6 TDCi Trend,2013,176000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,270,1560,115,3600,2500,"10,9",193,"4,2","1 değişen, 4 boyalı"
929,842000,Renault,Clio,1.0 TCe Joy,2022,13000,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,3,142,999,100,5000,1750,"11,5",182,5,Tamamı orjinal
930,485000,Fiat,Linea,1.3 Multijet Urban,2014,186000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9","3 değişen, 5 boyalı"
931,880000,Volvo,S80,2.4 D5 VIP,2008,340000,Otomatik,Dizel,Sedan,,Sahibinden,,,,,,,,,,,"4 değişen, 2 boyalı"
932,600000,Ford,Fiesta,1.6 TDCi Titanium,2012,223000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,205,1560,95,4000,1750,"11,8",175,"4,1",Belirtilmemiş
933,510000,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,209000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,190,1248,75,4000,1750,"13,6",165,"4,1",4 boyalı
934,525000,Mazda,3,1.6 Touring,2009,206000,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,145,1598,105,6000,4000,"13,1",177,"7,3",Belirtilmemiş
935,840000,Opel,Astra,1.4 Enjoy,2017,120000,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,130,1399,100,6000,4400,"13,4",185,"5,5",Tamamı orjinal
936,735000,Chevrolet,Cruze,1.6 Sport Plus,2012,74000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,155,1598,124,6200,4000,"12,8",190,"6,6",Tamamı orjinal
937,659000,Volkswagen,Polo,1.0 Trendline,2017,58000,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,3,95,999,75,6200,3000,"14,3",173,"5,1",4 boyalı
938,665000,Opel,Astra,1.6 Edition,2013,130000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,155,1598,115,6000,4000,"12,3",185,"6,6",9 boyalı
939,360000,Peugeot,206+,1.4 Comfort,2010,187500,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,120,1360,76,4000,1750,"13,1",170,"6,3","2 değişen, 6 boyalı"
940,835000,Renault,Clio,1.5 dCi Touch,2019,85000,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Var,Sahibinden,Önden Çekiş,4,220,1461,90,4000,1750,"12,9",176,"3,7",Belirtilmemiş
941,375000,Renault,Clio,1.5 dCi Authentique,2008,232000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,160,1461,65,4000,2000,15,163,5,Belirtilmemiş
942,285000,Peugeot,306,1.6 Platinum,2000,240000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,137,1587,99,,,"11,8",183,"6,9","2 değişen, 6 boyalı"
943,596000,Renault,Symbol,1.5 dCi Joy,2016,165000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,220,1461,90,4000,1750,"12,2",167,"3,9",Tamamı orjinal
944,686000,Hyundai,Elantra,1.6 CRDi Style,2014,301000,Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,280,1582,136,4000,1900,"11,5",190,"5,8",Belirtilmemiş
945,780000,Ford,Focus,1.6 TDCi Trend X,2015,181000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,230,1560,95,3600,1500,"12,6",182,"4,5",Tamamı orjinal
946,945000,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2015,272000,Yarı Otomatik,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,250,1598,105,3000,1500,"10,7",192,"3,9",1 boyalı
947,235000,Hyundai,Accent,1.5 GLS,1996,285800,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,130,1495,92,5500,3000,"11,7",176,,Belirtilmemiş
948,745000,Skoda,SuperB,1.6 TDI Active,2012,203000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1598,105,4400,2500,"12,5",189,5,Belirtilmemiş
949,1850000,BMW,5 Serisi,520i Executive M Sport,2015,215000,Otomatik,Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,250,1592,170,6000,4700,"8,7",226,"6,7",Tamamı orjinal
950,415000,Audi,A3,A3 Sportback 1.6 Ambiente,2003,281500,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,148,1595,102,5600,3800,"10,9",189,"6,8",Belirtilmemiş
951,990000,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2018,149000,Yarı Otomatik,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,250,1598,115,4000,1500,"10,5",198,"4,2","1 değişen, 2 boyalı"
952,228000,Opel,Vectra,2.0 GL,1991,362,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,,1998,115,,,,,,Tamamı boyalı
953,210000,Hyundai,Accent,1.3 LS,2000,336225,Düz,LPG & Benzin,Hatchback/3,,Sahibinden,Önden Çekiş,,,1201 - 1400 cm3,76 - 100 HP,,,,,,3 boyalı
954,538000,Renault,Megane,1.6 Dynamique,2006,155000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1598,110,,,"11,1",193,"6,9",Belirtilmemiş
955,595000,MINI,Cooper,1.6,2004,230000,Otomatik,Benzin,Hatchback/3,,Sahibinden,Önden Çekiş,4,149,1598,115,,,"10,4",185,"7,7",Tamamı orjinal
956,647000,Fiat,Egea,1.4 Fire Easy,2020,39000,Düz,Benzin,Sedan,Garantisi Var,Sahibinden,Önden Çekiş,4,127,1368,95,6000,4500,"11,5",185,"5,7",2 değişen
957,540000,Peugeot,301,1.6 HDi Access,2017,252000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,230,1560,93,3500,1750,"11,2",180,"4,3",Belirtilmemiş
958,350000,Volkswagen,Bora,1.6 Comfortline,2000,220000,Otomatik,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,148,1595,102,,,"12,8",185,"8,1","3 değişen, 10 boyalı"
959,1070000,Mercedes - Benz,B,B 180 CDI BlueEFFICIENCY Urban,2016,187000,Yarı Otomatik,Dizel,MPV,,Sahibinden,Önden Çekiş,4,260,1461,109,4000,2500,"11,9",190,4,Belirtilmemiş
960,820000,Renault,Megane,1.3 TCe Joy,2020,101000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,240,1332,140,5000,1600,"9,7",205,"5,5",2 değişen
961,440000,Ford,Focus,1.6 Collection,2004,288900,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,143,1596,100,5500,4000,"10,4",185,"6,8",Belirtilmemiş
962,1075000,Toyota,Corolla,1.8 Hybrid Dream,2020,150000,Otomatik,Hibrit,Hatchback/5,,Sahibinden,Önden Çekiş,4,142,1798,98,5200,3600,"10,9",180,"3,5",2 boyalı
963,163700,Tofaş,Şahin,1.6,1992,453,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,122,1581,,5500,3250,,,,Belirtilmemiş
964,265000,Ford,Escort,1.6 CLX,1998,220000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,130,1597,90,5300,3000,"12,3",177,,Belirtilmemiş
965,495000,Peugeot,301,1.6 HDi Active,2015,150000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,230,1560,93,3500,1750,"11,2",180,"4,3",Tamamı orjinal
966,380000,Renault,Laguna,1.6 Expression,2004,263000,Düz,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,151,1598,115,6000,4250,"11,5",197,"7,4",12 boyalı
967,420000,Toyota,Corolla,1.3 Terra,2000,148000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,150,1332,86,,,"12,5",175,"6,9",Belirtilmemiş
968,730000,Toyota,Corolla,1.33 Life,2015,66000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,128,1329,99,6000,3800,"12,6",180,"5,8",1 boyalı
969,574000,Opel,Corsa,1.3 CDTI Essentia,2011,114000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,190,1248,75,4000,1750,"14,9",163,4,Tamamı orjinal
970,475000,Renault,Megane,1.6 Dynamique,2004,270000,Otomatik,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,152,1598,115,,,13,183,"7,7","1 değişen, 4 boyalı"
971,500000,Kia,Cerato,1.6 EX Advance,2007,241000,Düz,Dizel,Sedan,,Sahibinden,,,,,,,,,,,Belirtilmemiş
972,350000,BMW,3 Serisi,316i Standart,1994,254000,Düz,LPG & Benzin,Coupe,Garantisi Yok,Sahibinden,Arkadan İtiş,4,143,1596,102,5300,2500,,,,Tamamı boyalı
973,500000,Hyundai,i20,1.4 CRDi Jump,2013,91000,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,220,1396,90,4000,1750,"13,5",174,"4,3",Belirtilmemiş
974,645000,Ford,Fiesta,1.5 TDCi Trend X,2014,75246,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,185,1498,75,4000,1700,"13,5",167,"3,7",Belirtilmemiş
975,725000,Volkswagen,Polo,1.4 Comfortline,2012,55000,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,132,1390,85,5000,3800,"11,9",177,"5,9",Tamamı orjinal
976,830000,Fiat,Egea,1.4 Fire Easy Plus,2023,6001,Düz,Benzin,Sedan,Garantisi Var,Sahibinden,Önden Çekiş,4,127,1368,95,6000,4500,"11,8",186,"6,4",Tamamı orjinal
977,820000,Ford,Focus,1.5 TDCi Trend X,2016,161444,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,300,1499,120,3600,1750,"10,9",193,"4,2",Belirtilmemiş
978,1085000,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2017,71500,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,250,1598,115,4000,1500,"10,5",198,"4,2",Tamamı orjinal
979,555000,Volvo,V40,1.6,2004,144000,Düz,LPG & Benzin,Station wagon,,Sahibinden,Önden Çekiş,4,145,1587,109,,,12,190,"7,7",Belirtilmemiş
980,315000,Toyota,Corolla,1.6 XEi,1995,354000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,145,1587,105,,,10,195,,Belirtilmemiş
981,195000,Fiat,Tipo,1.4 S,1997,283000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,106,1372,70,6000,3000,"12,9",161,,12 boyalı
982,320000,Citroen,C3,1.4 HDi X Furio,2006,371000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,160,1398,71,4000,2000,"13,4",163,"4,4",Belirtilmemiş
983,355000,Fiat,Albea,Sole 1.4 Fire Active,2008,272000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,115,1368,77,6000,3000,"13,5",162,"6,2",Belirtilmemiş
984,465000,Dacia,Logan,1.4 Ambiance,2009,94000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,112,1390,75,5500,3000,13,162,"6,8",Belirtilmemiş
985,400000,Volvo,S40,1.8,2005,209000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,165,1798,125,,,"10,9",200,"7,2","1 değişen, 3 boyalı"
986,249000,Fiat,Albea,Sole 1.3 Multijet Active Plus,2012,375000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,180,1248,70,4000,1750,"14,5",160,"4,7",Tamamı boyalı
987,420000,Renault,Symbol,1.5 dCi Authentique,2012,245000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,160,1461,65,3750,1900,"16,5",160,"4,5",Belirtilmemiş
988,300000,Fiat,Stilo,1.6 Actual,2004,226000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,145,1596,103,5750,4000,"10,9",183,"7,4",4 boyalı
989,690000,Nissan,Micra,1.2 Match,2017,94800,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,3,110,1198,80,6000,4000,"14,5",161,"5,4",Belirtilmemiş
990,435000,Volkswagen,Polo,1.4,2003,203500,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,126,1390,75,,,"14,5",168,"7,5","2 değişen, 6 boyalı"
991,550000,Honda,Jazz,1.4 ES,2003,152000,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,119,1339,83,5700,2800,"12,3",160,"5,9",Tamamı orjinal
992,495000,Opel,Astra,1.6 Elegance,2006,184000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,150,1598,105,6000,3900,"12,3",185,"6,6","1 değişen, 3 boyalı"
993,1440000,Skoda,SuperB,1.5 TSI Elite,2020,45500,Yarı Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,250,1498,150,6000,1500,"9,2",219,"5,4",Tamamı orjinal
994,500000,Hyundai,Getz,1.4 DOHC Start,2011,206000,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,125,1399,97,6000,3200,"13,9",167,"6,7","1 değişen, 4 boyalı"
995,1100000,Audi,A3,A3 Sedan 1.6 TDI Ambition,2015,200000,Yarı Otomatik,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,250,1598,110,3200,1500,"10,7",203,"3,9","2 değişen, 1 boyalı"
996,225000,Fiat,Tipo,1.4 S,1997,408000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,106,1372,70,6000,3000,"12,9",161,,Belirtilmemiş
997,215000,Renault,R 19,1.6 Europa RT,1996,279000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,131,1598,90,5250,2500,"14,8",187,,Belirtilmemiş
998,740000,Ford,Fiesta,1.4 Titanium X,2015,52000,Düz,Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,125,1388,96,5750,4200,"12,2",175,"5,7",Belirtilmemiş
999,450000,Fiat,Linea,1.3 Multijet Active Plus,2012,251000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,90,4000,1750,"13,8",170,"4,9",Tamamı orjinal
1000,1535000,BMW,3 Serisi,318i Edition Sport Line,2018,128000,Otomatik,Benzin,Sedan,,Sahibinden,Arkadan İtiş,3,220,1499,136,4500,1250,"9,1",210,5,Belirtilmemiş
1001,265000,Volkswagen,Polo,1.6 Classic,1998,168000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,140,1595,100,,,"10,9",188,"7,4",Belirtilmemiş
1002,495000,Chevrolet,Cruze,1.6 LS,2010,220000,Otomatik,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,154,1598,124,6300,3800,"12,7",185,"7,4","2 değişen, 4 boyalı"
1003,425000,Fiat,Linea,1.3 Multijet Urban,2015,271000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",Belirtilmemiş
1004,550000,Renault,Megane,1.5 dCi Sport Tourer Privilege,2011,167000,Düz,Dizel,Station wagon,,Sahibinden,Önden Çekiş,4,240,1461,105,4000,2000,"11,2",190,"4,5",1 değişen
1005,297750,BMW,3 Serisi,318i Standart,1994,355000,Düz,LPG & Benzin,-,,Sahibinden,Arkadan İtiş,4,165,1796,115,5750,3250,"11,5",198,"7,8",1 boyalı
1006,635000,Volkswagen,Golf,1.4 TSi Trendline,2012,186000,Yarı Otomatik,Benzin,Hatchback/3,,Sahibinden,Önden Çekiş,4,200,1390,122,,,"9,5",200,"5,9","3 değişen, 7 boyalı"
1007,550000,Toyota,Avensis,1.6 Comfort,2005,228000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,150,1598,110,,,12,190,"7,2","1 değişen, 4 boyalı"
1008,730000,Fiat,Egea,1.4 Fire Street,2021,36000,Düz,Benzin,Hatchback/5,Garantisi Var,Sahibinden,Önden Çekiş,4,127,1368,95,6000,4500,"12,4",182,"6,6",1 boyalı
1009,780000,Hyundai,i30,1.6 GDi Elite,2012,122000,Otomatik,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,157,1591,135,6300,4850,11,192,"6,7",5 boyalı
1010,530000,Renault,Latitude,2.0 dCi Privilege,2012,340000,Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,360,1995,175,3750,2000,"9,9",205,"6,5","2 değişen, 8 boyalı"
1011,1195000,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,126000,Yarı Otomatik,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,250,1598,110,3200,1500,"10,7",203,"3,9",Belirtilmemiş
1012,850000,BMW,3 Serisi,316i Standart,2004,82372,Düz,Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,150,1596,115,5300,2500,"11,3",206,"7,9",Tamamı orjinal
1013,649000,Honda,Jazz,1.4 Fun,2011,148600,Yarı Otomatik,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,127,1339,100,6000,4800,"13,6",182,"5,4",Belirtilmemiş
1014,265000,Volkswagen,Polo,1.6 Classic,1999,299500,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,145,1595,100,,,"10,9",188,"7,9","3 değişen, 7 boyalı"
1015,600000,Ford,Focus,1.6 TDCi Trend,2009,239000,Düz,Dizel,Hatchback/3,Garantisi Var,Sahibinden,Önden Çekiş,4,260,1560,110,,,"11,1",190,"4,8",Belirtilmemiş
1016,395000,Fiat,Linea,1.3 Multijet Actual,2013,246000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,4000,1500,"13,8",170,"4,9",4 boyalı
1017,690000,Citroen,C3,1.6 VTi Exclusive,2011,116000,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,160,1598,122,6000,4200,"10,9",190,"6,9",4 boyalı
1018,350000,Renault,Clio,1.4 RNA,2001,190000,Düz,LPG & Benzin,Sedan,,Sahibinden,,,,,,,,,,,Belirtilmemiş
1019,108000,Fiat,Tempra,1.6 SX,1996,210000,Düz,LPG & Benzin,Sedan,Garantisi Var,Sahibinden,Önden Çekiş,4,,1581,75,5750,2750,,,,2 boyalı
1020,485000,Nissan,Almera,1.5 Tekna,2007,105000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,136,1498,98,6000,4000,"13,1",177,"6,6",Belirtilmemiş
1021,315000,Opel,Vectra,2.0 GLS,1997,500000,Düz,LPG & Benzin,Sedan,-,Sahibinden,Önden Çekiş,4,188,1998,136,,,10,215,"8,7",Belirtilmemiş
1022,258000,Citroen,Xsara,1.4 HDi,2004,292000,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,160,1398,69,4000,2000,"16,7",164,"4,5","1 değişen, 11 boyalı"
1023,850000,Renault,Megane,1.2 TCe Joy,2021,30000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,205,1198,130,5500,2000,"10,3",200,"5,4",Belirtilmemiş
1024,453000,Hyundai,i20,1.2 D-CVVT Sense,2013,268500,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,121,1248,85,6000,4000,"12,7",168,"4,9","1 değişen, 11 boyalı"
1025,360000,Skoda,Felicia,1.3 GLXi,1999,340000,Düz,LPG & Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,106,1289,68,,,"13,5",162,"6,7","1 değişen, 12 boyalı"
1026,550000,Ford,Focus,1.6 TDCi Collection,2011,275500,Düz,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,215,1560,90,6000,4000,"12,9",179,"4,7",Belirtilmemiş
1027,275000,Renault,R 19,1.6 Europa RNA,1999,230000,Düz,LPG & Benzin,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,131,1598,90,5250,2500,"14,8",187,,Belirtilmemiş
1028,375000,Renault,Symbol,1.5 dCi Extreme,2008,233000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,160,1461,65,3750,1900,"16,5",160,"4,5",Belirtilmemiş
1029,398000,Peugeot,307,1.6 XT,2003,213000,Otomatik,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,147,1587,110,,,14,186,"7,9","2 değişen, 5 boyalı"
1030,785000,Fiat,Egea,1.3 Multijet Urban,2018,47000,Düz,Dizel,Sedan,,Sahibinden,Önden Çekiş,4,200,1248,95,3750,1500,"11,7",183,"4,1","1 değişen, 3 boyalı"
1031,1500000,Skoda,SuperB,1.5 TSI Elite,2020,45000,Yarı Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,250,1498,150,6000,1500,"9,2",219,"5,4",Tamamı orjinal
1032,1860000,BMW,3 Serisi,320d xDrive Prestige,2017,39000,Otomatik,Dizel,Sedan,,Sahibinden,4WD (Sürekli),4,400,1995,190,4000,1750,"7,3",228,"4,3",2 boyalı
1033,188888,Tofaş,Şahin,1.6,1998,58000,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,122,1581,,5500,3250,,,,Belirtilmemiş
1034,322000,Fiat,Palio,1.2 Active,2006,246500,Düz,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,114,1242,81,5000,4000,"13,2",166,"7,2","1 değişen, 5 boyalı"
1035,260000,Peugeot,206,1.4 X-Line,2004,300000,Düz,LPG & Benzin,Cabrio,,Sahibinden,,,,,,,,,,,"3 değişen, 10 boyalı"
1036,740000,Renault,Fluence,1.5 dCi Touch Plus,2014,136000,Düz,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1461,90,4000,1750,13,180,"4,5",3 boyalı
1037,147500,Tofaş,Doğan,L,1989,79000,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,130,1581,83,5800,2900,"13,1",170,"6,5",Belirtilmemiş
1038,575000,Opel,Astra,1.3 CDTI Essentia Konfor,2011,144000,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,200,1248,90,2500,1750,"15,2",171,5,Belirtilmemiş
1039,260000,Mitsubishi,Carisma,1.8 GDI Elegance,2000,249000,Otomatik,Benzin,Hatchback/5,,Sahibinden,Önden Çekiş,4,174,1834,125,,,"10,4",200,"8,1",1 değişen
1040,1000000,Skoda,SuperB,1.6 TDI Prestige,2016,176000,Yarı Otomatik,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,250,1598,120,3500,1500,11,206,"4,1",Belirtilmemiş
1041,1330000,Honda,Civic,1.6 i-VTEC Elegance,2021,15000,Otomatik,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,152,1597,125,6500,4300,"11,5",196,"6,3",Tamamı orjinal
1042,910000,Opel,Insignia,1.6 CDTI Cosmo,2016,166000,Otomatik,Dizel,Sedan,Garantisi Yok,Sahibinden,Önden Çekiş,4,320,1598,136,4000,2250,"10,9",200,5,"2 değişen, 5 boyalı"
1043,1250000,Seat,Leon,1.6 TDI FR,2019,118000,Yarı Otomatik,Dizel,Hatchback/5,,Sahibinden,Önden Çekiş,4,250,1598,115,4000,1500,"9,8",197,"4,1",Tamamı orjinal
1044,525000,Ford,Mondeo,1.6 Trend,2017,197000,Düz,LPG & Benzin,Sedan,,Sahibinden,Önden Çekiş,4,240,1596,160,5700,4000,"9,3",205,"6,8",Belirtilmemiş
1045,250000,Tofaş,Doğan,SLX,1993,100000,Düz,LPG & Benzin,Sedan,,Sahibinden,Arkadan İtiş,4,125,1581,83,5800,3000,"13,2",170,,Belirtilmemiş
1046,735000,Renault,Megane,1.6 Touch Plus,2015,99000,Otomatik,LPG & Benzin,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,156,1598,115,6000,4000,"11,9",190,"6,4",Belirtilmemiş
1047,950000,Ford,Focus,1.6 Ti-VCT Titanium,2015,65000,Düz,Benzin,Sedan,,Sahibinden,Önden Çekiş,4,159,1596,125,6000,4000,"10,9",192,6,Tamamı orjinal
1048,685000,Hyundai,i20,1.4 CRDi Jump,2016,100000,Düz,Dizel,Hatchback/5,Garantisi Yok,Sahibinden,Önden Çekiş,4,240,1396,90,4000,1500,"13,5",175,"3,9",1 değişen
